date,station,swe_name,lat_name,count,factor
1976-06-03,Eskilstuna,Al,Alnus,1,1.4
1976-06-03,Eskilstuna,Gräs,Poaceae,2,1.4
1976-06-04,Eskilstuna,Björk,Betula,34,1.4
1976-06-04,Eskilstuna,Sälg och viden,Salix,3,1.4
1976-06-04,Eskilstuna,Ek,Quercus,6,1.4
1976-06-05,Eskilstuna,Björk,Betula,62,1.4
1976-06-05,Eskilstuna,Ek,Quercus,8,1.4
1976-06-05,Eskilstuna,Al,Alnus,5,1.4
1976-06-05,Eskilstuna,Gräs,Poaceae,1,1.4
1976-06-05,Eskilstuna,Sälg och viden,Salix,2,1.4
1976-06-06,Eskilstuna,Al,Alnus,2,1.4
1976-06-06,Eskilstuna,Björk,Betula,13,1.4
1976-06-06,Eskilstuna,Ek,Quercus,1,1.4
1976-06-07,Eskilstuna,Björk,Betula,9,1.4
1976-06-07,Eskilstuna,Al,Alnus,3,1.4
1976-06-07,Eskilstuna,Ek,Quercus,3,1.4
1976-06-08,Eskilstuna,Björk,Betula,4,1.4
1976-06-08,Eskilstuna,Ek,Quercus,1,1.4
1976-06-08,Eskilstuna,Sälg och viden,Salix,1,1.4
1976-06-08,Eskilstuna,Gräs,Poaceae,1,1.4
1976-06-09,Eskilstuna,Björk,Betula,15,1.4
1976-06-09,Eskilstuna,Gräs,Poaceae,4,1.4
1976-06-09,Eskilstuna,Ek,Quercus,1,1.4
1976-06-10,Eskilstuna,Björk,Betula,17,1.4
1976-06-10,Eskilstuna,Gräs,Poaceae,1,1.4
1976-06-10,Eskilstuna,Ek,Quercus,5,1.4
1976-06-11,Eskilstuna,Björk,Betula,6,1.4
1976-06-11,Eskilstuna,Ek,Quercus,5,1.4
1976-06-11,Eskilstuna,Gräs,Poaceae,1,1.4
1976-06-11,Eskilstuna,Al,Alnus,1,1.4
1976-06-12,Eskilstuna,Gräs,Poaceae,4,1.4
1976-06-12,Eskilstuna,Sälg och viden,Salix,2,1.4
1976-06-12,Eskilstuna,Ek,Quercus,1,1.4
1976-06-12,Eskilstuna,Björk,Betula,2,1.4
1976-06-13,Eskilstuna,Gräs,Poaceae,3,1.4
1976-06-13,Eskilstuna,Björk,Betula,7,1.4
1976-06-14,Eskilstuna,Al,Alnus,6,1.4
1976-06-14,Eskilstuna,Gräs,Poaceae,1,1.4
1976-06-14,Eskilstuna,Ek,Quercus,4,1.4
1976-06-14,Eskilstuna,Björk,Betula,8,1.4
1976-06-14,Eskilstuna,Alm,Ulmus,1,1.4
1976-06-15,Eskilstuna,Björk,Betula,9,1.4
1976-06-15,Eskilstuna,Ek,Quercus,3,1.4
1976-06-15,Eskilstuna,Al,Alnus,2,1.4
1976-06-16,Eskilstuna,Björk,Betula,25,1.4
1976-06-16,Eskilstuna,Ek,Quercus,36,1.4
1976-06-16,Eskilstuna,Al,Alnus,4,1.4
1976-06-16,Eskilstuna,Gräs,Poaceae,1,1.4
1976-06-17,Eskilstuna,Al,Alnus,2,1.4
1976-06-17,Eskilstuna,Björk,Betula,8,1.4
1976-06-17,Eskilstuna,Ek,Quercus,9,1.4
1976-06-17,Eskilstuna,Gräs,Poaceae,11,1.4
1976-06-18,Eskilstuna,Björk,Betula,5,1.4
1976-06-18,Eskilstuna,Gräs,Poaceae,6,1.4
1976-06-18,Eskilstuna,Ek,Quercus,2,1.4
1976-06-19,Eskilstuna,Gräs,Poaceae,4,1.4
1976-06-19,Eskilstuna,Björk,Betula,3,1.4
1976-06-20,Eskilstuna,Björk,Betula,5,1.4
1976-06-20,Eskilstuna,Gräs,Poaceae,7,1.4
1976-06-21,Eskilstuna,Björk,Betula,1,1.4
1976-06-21,Eskilstuna,Alm,Ulmus,1,1.4
1976-06-22,Eskilstuna,Björk,Betula,6,1.4
1976-06-22,Eskilstuna,Gräs,Poaceae,8,1.4
1976-06-22,Eskilstuna,Al,Alnus,2,1.4
1976-06-23,Eskilstuna,Gräs,Poaceae,21,1.4
1976-06-23,Eskilstuna,Al,Alnus,1,1.4
1976-06-23,Eskilstuna,Björk,Betula,3,1.4
1976-06-23,Eskilstuna,Ek,Quercus,1,1.4
1976-06-24,Eskilstuna,Gräs,Poaceae,18,1.4
1976-06-24,Eskilstuna,Björk,Betula,7,1.4
1976-06-24,Eskilstuna,Al,Alnus,2,1.4
1976-06-24,Eskilstuna,Ek,Quercus,1,1.4
1976-06-25,Eskilstuna,Björk,Betula,3,1.4
1976-06-25,Eskilstuna,Gräs,Poaceae,24,1.4
1976-06-26,Eskilstuna,Gräs,Poaceae,34,1.4
1976-06-26,Eskilstuna,Björk,Betula,2,1.4
1976-06-27,Eskilstuna,Gräs,Poaceae,45,1.4
1976-06-27,Eskilstuna,Björk,Betula,7,1.4
1976-06-27,Eskilstuna,Al,Alnus,1,1.4
1976-06-27,Eskilstuna,Ek,Quercus,4,1.4
1976-06-28,Eskilstuna,Björk,Betula,7,1.4
1976-06-28,Eskilstuna,Gräs,Poaceae,29,1.4
1976-06-28,Eskilstuna,Ek,Quercus,1,1.4
1976-06-29,Eskilstuna,Björk,Betula,1,1.4
1976-06-29,Eskilstuna,Gräs,Poaceae,16,1.4
1976-06-29,Eskilstuna,Al,Alnus,1,1.4
1976-06-30,Eskilstuna,Gräs,Poaceae,23,1.4
1976-06-30,Eskilstuna,Björk,Betula,5,1.4
1976-07-01,Eskilstuna,Gräs,Poaceae,10,1.4
1976-07-01,Eskilstuna,Björk,Betula,3,1.4
1976-07-02,Eskilstuna,Gräs,Poaceae,44,1.4
1976-07-02,Eskilstuna,Björk,Betula,1,1.4
1976-07-02,Eskilstuna,Al,Alnus,1,1.4
1976-07-03,Eskilstuna,Gräs,Poaceae,20,1.4
1976-07-03,Eskilstuna,Al,Alnus,1,1.4
1976-07-04,Eskilstuna,Gräs,Poaceae,7,1.4
1976-07-05,Eskilstuna,Gräs,Poaceae,27,1.4
1976-07-06,Eskilstuna,Gräs,Poaceae,38,1.4
1976-07-06,Eskilstuna,Al,Alnus,1,1.4
1976-07-06,Eskilstuna,Björk,Betula,2,1.4
1976-07-07,Eskilstuna,Gräs,Poaceae,33,1.4
1976-07-07,Eskilstuna,Björk,Betula,1,1.4
1976-07-07,Eskilstuna,Al,Alnus,1,1.4
1976-07-08,Eskilstuna,Gräs,Poaceae,11,1.4
1976-07-08,Eskilstuna,Al,Alnus,1,1.4
1976-07-08,Eskilstuna,Björk,Betula,1,1.4
1976-07-09,Eskilstuna,Björk,Betula,1,1.4
1976-07-10,Eskilstuna,Gräs,Poaceae,24,1.4
1976-07-11,Eskilstuna,Gräs,Poaceae,24,1.4
1976-07-11,Eskilstuna,Ek,Quercus,2,1.4
1976-07-11,Eskilstuna,Björk,Betula,3,1.4
1976-07-12,Eskilstuna,Gräs,Poaceae,22,1.4
1976-07-13,Eskilstuna,Gräs,Poaceae,17,1.4
1976-07-13,Eskilstuna,Björk,Betula,1,1.4
1976-07-13,Eskilstuna,Ek,Quercus,1,1.4
1976-07-14,Eskilstuna,Gräs,Poaceae,11,1.4
1976-07-15,Eskilstuna,Gräs,Poaceae,17,1.4
1976-07-15,Eskilstuna,Björk,Betula,2,1.4
1976-07-16,Eskilstuna,Gräs,Poaceae,10,1.4
1976-07-16,Eskilstuna,Björk,Betula,4,1.4
1976-07-17,Eskilstuna,Gräs,Poaceae,13,1.4
1976-07-17,Eskilstuna,Björk,Betula,2,1.4
1976-07-18,Eskilstuna,Björk,Betula,1,1.4
1976-07-18,Eskilstuna,Gräs,Poaceae,10,1.4
1976-07-19,Eskilstuna,Gräs,Poaceae,7,1.4
1976-07-19,Eskilstuna,Björk,Betula,1,1.4
1976-07-20,Eskilstuna,Björk,Betula,1,1.4
1976-07-20,Eskilstuna,Gräs,Poaceae,1,1.4
1976-07-20,Eskilstuna,Al,Alnus,1,1.4
1976-07-21,Eskilstuna,Al,Alnus,1,1.4
1976-07-21,Eskilstuna,Björk,Betula,2,1.4
1976-07-21,Eskilstuna,Gräs,Poaceae,3,1.4
1976-07-22,Eskilstuna,Björk,Betula,2,1.4
1976-07-22,Eskilstuna,Gräs,Poaceae,5,1.4
1976-07-23,Eskilstuna,Gräs,Poaceae,3,1.4
1976-07-23,Eskilstuna,Björk,Betula,1,1.4
1976-07-24,Eskilstuna,Gräs,Poaceae,3,1.4
1976-07-24,Eskilstuna,Al,Alnus,1,1.4
1976-07-25,Eskilstuna,Gräs,Poaceae,1,1.4
1976-07-26,Eskilstuna,Björk,Betula,1,1.4
1976-07-26,Eskilstuna,Gräs,Poaceae,2,1.4
1976-07-27,Eskilstuna,Gräs,Poaceae,3,1.4
1976-07-27,Eskilstuna,Björk,Betula,1,1.4
1976-07-28,Eskilstuna,Björk,Betula,6,1.4
1976-07-28,Eskilstuna,Al,Alnus,5,1.4
1976-07-29,Eskilstuna,Björk,Betula,1,1.4
1976-08-02,Eskilstuna,Al,Alnus,1,1.4
1976-08-03,Eskilstuna,Björk,Betula,1,1.4
1976-08-04,Eskilstuna,Gräs,Poaceae,1,1.4
1976-08-06,Eskilstuna,Ek,Quercus,1,1.4
1976-08-07,Eskilstuna,Gräs,Poaceae,1,1.4
1976-08-08,Eskilstuna,Björk,Betula,1,1.4
1976-08-08,Eskilstuna,Gräs,Poaceae,3,1.4
1976-08-09,Eskilstuna,Gräs,Poaceae,1,1.4
1976-08-10,Eskilstuna,Gräs,Poaceae,4,1.4
1976-08-10,Eskilstuna,Björk,Betula,1,1.4
1976-08-11,Eskilstuna,Gräs,Poaceae,2,1.4
1976-08-12,Eskilstuna,Gräs,Poaceae,4,1.4
1976-08-12,Eskilstuna,Björk,Betula,1,1.4
1976-08-13,Eskilstuna,Gräs,Poaceae,5,1.4
1976-08-13,Eskilstuna,Al,Alnus,8,1.4
1976-08-13,Eskilstuna,Alm,Ulmus,3,1.4
1976-08-13,Eskilstuna,Björk,Betula,30,1.4
1976-08-14,Eskilstuna,Gräs,Poaceae,2,1.4
1976-08-15,Eskilstuna,Gräs,Poaceae,1,1.4
1976-08-16,Eskilstuna,Gräs,Poaceae,4,1.4
1976-08-17,Eskilstuna,Gräs,Poaceae,4,1.4
1976-08-18,Eskilstuna,Gräs,Poaceae,6,1.4
1976-08-19,Eskilstuna,Gräs,Poaceae,8,1.4
1976-08-20,Eskilstuna,Gräs,Poaceae,3,1.4
1976-08-20,Eskilstuna,Al,Alnus,2,1.4
1976-08-21,Eskilstuna,Gräs,Poaceae,6,1.4
1976-08-22,Eskilstuna,Gräs,Poaceae,3,1.4
1976-08-23,Eskilstuna,Gräs,Poaceae,5,1.4
1976-08-24,Eskilstuna,Gräs,Poaceae,15,1.4
1976-08-25,Eskilstuna,Al,Alnus,2,1.4
1976-08-25,Eskilstuna,Gräs,Poaceae,8,1.4
1976-08-26,Eskilstuna,Al,Alnus,1,1.4
1976-08-26,Eskilstuna,Gräs,Poaceae,1,1.4
1976-08-26,Eskilstuna,Björk,Betula,1,1.4
1976-08-27,Eskilstuna,Gräs,Poaceae,1,1.4
1976-08-28,Eskilstuna,Al,Alnus,1,1.4
1976-08-28,Eskilstuna,Gräs,Poaceae,2,1.4
1976-08-29,Eskilstuna,Al,Alnus,1,1.4
1976-08-29,Eskilstuna,Gräs,Poaceae,1,1.4
1976-08-30,Eskilstuna,Gräs,Poaceae,7,1.4
1976-08-31,Eskilstuna,Gräs,Poaceae,1,1.4
1976-09-01,Eskilstuna,Björk,Betula,1,1.4
1976-09-02,Eskilstuna,Björk,Betula,1,1.4
1976-09-02,Eskilstuna,Gräs,Poaceae,2,1.4
1976-09-02,Eskilstuna,Al,Alnus,1,1.4
1976-09-03,Eskilstuna,Gräs,Poaceae,1,1.4
1976-09-04,Eskilstuna,Gräs,Poaceae,1,1.4
1976-09-05,Eskilstuna,Gräs,Poaceae,1,1.4
1976-09-09,Eskilstuna,Gräs,Poaceae,1,1.4
1976-09-10,Eskilstuna,Björk,Betula,1,1.4
1976-09-11,Eskilstuna,Björk,Betula,2,1.4
1976-09-11,Eskilstuna,Gräs,Poaceae,1,1.4
1976-09-13,Eskilstuna,Gräs,Poaceae,3,1.4
1976-09-16,Eskilstuna,Al,Alnus,1,1.4
1976-09-17,Eskilstuna,Björk,Betula,3,1.4
1976-09-30,Eskilstuna,Al,Alnus,1,1.4
1977-04-07,Eskilstuna,Al,Alnus,2,2.8
1977-04-11,Eskilstuna,Al,Alnus,1,2.8
1977-04-11,Eskilstuna,Björk,Betula,1,2.8
1977-04-15,Eskilstuna,Al,Alnus,1,2.8
1977-04-18,Eskilstuna,Björk,Betula,1,2.8
1977-04-19,Eskilstuna,Al,Alnus,1,2.8
1977-04-22,Eskilstuna,Al,Alnus,3,2.8
1977-04-23,Eskilstuna,Al,Alnus,1,2.8
1977-04-25,Eskilstuna,Björk,Betula,1,2.8
1977-04-25,Eskilstuna,Sälg och viden,Salix,20,2.8
1977-04-25,Eskilstuna,Alm,Ulmus,11,2.8
1977-04-26,Eskilstuna,Sälg och viden,Salix,3,2.8
1977-04-26,Eskilstuna,Alm,Ulmus,2,2.8
1977-04-28,Eskilstuna,Al,Alnus,1,2.8
1977-04-28,Eskilstuna,Björk,Betula,1,2.8
1977-04-28,Eskilstuna,Sälg och viden,Salix,2,2.8
1977-04-29,Eskilstuna,Al,Alnus,3,2.8
1977-04-29,Eskilstuna,Hassel,Corylus,1,2.8
1977-04-29,Eskilstuna,Sälg och viden,Salix,9,2.8
1977-04-30,Eskilstuna,Al,Alnus,1,2.8
1977-05-02,Eskilstuna,Björk,Betula,2,2.8
1977-05-02,Eskilstuna,Sälg och viden,Salix,5,2.8
1977-05-02,Eskilstuna,Alm,Ulmus,4,2.8
1977-05-03,Eskilstuna,Al,Alnus,4,2.8
1977-05-03,Eskilstuna,Björk,Betula,17,2.8
1977-05-03,Eskilstuna,Sälg och viden,Salix,1,2.8
1977-05-03,Eskilstuna,Alm,Ulmus,13,2.8
1977-05-04,Eskilstuna,Al,Alnus,4,2.8
1977-05-04,Eskilstuna,Björk,Betula,64,2.8
1977-05-04,Eskilstuna,Sälg och viden,Salix,15,2.8
1977-05-04,Eskilstuna,Alm,Ulmus,5,2.8
1977-05-05,Eskilstuna,Björk,Betula,254,2.8
1977-05-05,Eskilstuna,Sälg och viden,Salix,15,2.8
1977-05-05,Eskilstuna,Alm,Ulmus,9,2.8
1977-05-06,Eskilstuna,Björk,Betula,1118,2.8
1977-05-06,Eskilstuna,Sälg och viden,Salix,16,2.8
1977-05-06,Eskilstuna,Alm,Ulmus,4,2.8
1977-05-07,Eskilstuna,Björk,Betula,109,2.8
1977-05-07,Eskilstuna,Sälg och viden,Salix,1,2.8
1977-05-08,Eskilstuna,Björk,Betula,118,2.8
1977-05-08,Eskilstuna,Sälg och viden,Salix,3,2.8
1977-05-08,Eskilstuna,Alm,Ulmus,1,2.8
1977-05-09,Eskilstuna,Björk,Betula,247,2.8
1977-05-09,Eskilstuna,Sälg och viden,Salix,2,2.8
1977-05-10,Eskilstuna,Björk,Betula,68,2.8
1977-05-11,Eskilstuna,Björk,Betula,150,2.8
1977-05-12,Eskilstuna,Björk,Betula,149,2.8
1977-05-12,Eskilstuna,Sälg och viden,Salix,1,2.8
1977-05-13,Eskilstuna,Björk,Betula,99,2.8
1977-05-13,Eskilstuna,Sälg och viden,Salix,1,2.8
1977-05-14,Eskilstuna,Björk,Betula,128,2.8
1977-05-14,Eskilstuna,Sälg och viden,Salix,1,2.8
1977-05-15,Eskilstuna,Björk,Betula,39,2.8
1977-05-15,Eskilstuna,Sälg och viden,Salix,1,2.8
1977-05-16,Eskilstuna,Björk,Betula,130,2.8
1977-05-17,Eskilstuna,Björk,Betula,124,2.8
1977-05-17,Eskilstuna,Alm,Ulmus,2,2.8
1977-05-18,Eskilstuna,Björk,Betula,110,2.8
1977-05-19,Eskilstuna,Björk,Betula,102,2.8
1977-05-20,Eskilstuna,Björk,Betula,189,2.8
1977-05-20,Eskilstuna,Sälg och viden,Salix,8,2.8
1977-05-20,Eskilstuna,Alm,Ulmus,1,2.8
1977-05-21,Eskilstuna,Björk,Betula,84,2.8
1977-05-22,Eskilstuna,Björk,Betula,41,2.8
1977-05-23,Eskilstuna,Björk,Betula,136,2.8
1977-05-23,Eskilstuna,Ek,Quercus,1,2.8
1977-05-24,Eskilstuna,Björk,Betula,80,2.8
1977-05-24,Eskilstuna,Ek,Quercus,5,2.8
1977-05-24,Eskilstuna,Alm,Ulmus,1,2.8
1977-05-25,Eskilstuna,Björk,Betula,32,2.8
1977-05-25,Eskilstuna,Ek,Quercus,2,2.8
1977-05-26,Eskilstuna,Björk,Betula,25,2.8
1977-05-26,Eskilstuna,Ek,Quercus,8,2.8
1977-05-27,Eskilstuna,Björk,Betula,72,2.8
1977-05-27,Eskilstuna,Ek,Quercus,67,2.8
1977-05-28,Eskilstuna,Björk,Betula,23,2.8
1977-05-28,Eskilstuna,Ek,Quercus,7,2.8
1977-05-29,Eskilstuna,Björk,Betula,13,2.8
1977-05-29,Eskilstuna,Ek,Quercus,44,2.8
1977-05-30,Eskilstuna,Björk,Betula,13,2.8
1977-05-30,Eskilstuna,Ek,Quercus,12,2.8
1977-05-31,Eskilstuna,Björk,Betula,3,2.8
1977-05-31,Eskilstuna,Ek,Quercus,21,2.8
1977-06-01,Eskilstuna,Björk,Betula,9,2.8
1977-06-01,Eskilstuna,Ek,Quercus,26,2.8
1977-06-02,Eskilstuna,Björk,Betula,18,2.8
1977-06-02,Eskilstuna,Ek,Quercus,24,2.8
1977-06-02,Eskilstuna,Sälg och viden,Salix,3,2.8
1977-06-03,Eskilstuna,Björk,Betula,8,2.8
1977-06-03,Eskilstuna,Ek,Quercus,16,2.8
1977-06-04,Eskilstuna,Björk,Betula,9,2.8
1977-06-04,Eskilstuna,Ek,Quercus,8,2.8
1977-06-04,Eskilstuna,Sälg och viden,Salix,1,2.8
1977-06-05,Eskilstuna,Björk,Betula,4,2.8
1977-06-05,Eskilstuna,Ek,Quercus,1,2.8
1977-06-06,Eskilstuna,Björk,Betula,9,2.8
1977-06-06,Eskilstuna,Ek,Quercus,8,2.8
1977-06-07,Eskilstuna,Björk,Betula,3,2.8
1977-06-07,Eskilstuna,Ek,Quercus,5,2.8
1977-06-08,Eskilstuna,Björk,Betula,2,2.8
1977-06-08,Eskilstuna,Gräs,Poaceae,2,2.8
1977-06-08,Eskilstuna,Ek,Quercus,1,2.8
1977-06-09,Eskilstuna,Björk,Betula,4,2.8
1977-06-09,Eskilstuna,Gräs,Poaceae,7,2.8
1977-06-09,Eskilstuna,Ek,Quercus,1,2.8
1977-06-10,Eskilstuna,Björk,Betula,1,2.8
1977-06-11,Eskilstuna,Al,Alnus,1,2.8
1977-06-11,Eskilstuna,Björk,Betula,4,2.8
1977-06-11,Eskilstuna,Gräs,Poaceae,6,2.8
1977-06-11,Eskilstuna,Ek,Quercus,1,2.8
1977-06-12,Eskilstuna,Björk,Betula,2,2.8
1977-06-12,Eskilstuna,Gräs,Poaceae,12,2.8
1977-06-13,Eskilstuna,Björk,Betula,1,2.8
1977-06-13,Eskilstuna,Gräs,Poaceae,1,2.8
1977-06-14,Eskilstuna,Gräs,Poaceae,5,2.8
1977-06-15,Eskilstuna,Björk,Betula,4,2.8
1977-06-15,Eskilstuna,Gräs,Poaceae,12,2.8
1977-06-15,Eskilstuna,Ek,Quercus,3,2.8
1977-06-16,Eskilstuna,Björk,Betula,2,2.8
1977-06-16,Eskilstuna,Gräs,Poaceae,5,2.8
1977-06-17,Eskilstuna,Gräs,Poaceae,8,2.8
1977-06-18,Eskilstuna,Björk,Betula,1,2.8
1977-06-18,Eskilstuna,Gräs,Poaceae,1,2.8
1977-06-18,Eskilstuna,Ek,Quercus,1,2.8
1977-06-19,Eskilstuna,Björk,Betula,4,2.8
1977-06-19,Eskilstuna,Gräs,Poaceae,4,2.8
1977-06-19,Eskilstuna,Ek,Quercus,3,2.8
1977-06-20,Eskilstuna,Björk,Betula,1,2.8
1977-06-20,Eskilstuna,Gräs,Poaceae,3,2.8
1977-06-21,Eskilstuna,Gräs,Poaceae,15,2.8
1977-06-22,Eskilstuna,Björk,Betula,3,2.8
1977-06-22,Eskilstuna,Gräs,Poaceae,7,2.8
1977-06-23,Eskilstuna,Gräs,Poaceae,11,2.8
1977-06-24,Eskilstuna,Björk,Betula,4,2.8
1977-06-24,Eskilstuna,Gräs,Poaceae,8,2.8
1977-06-25,Eskilstuna,Björk,Betula,1,2.8
1977-06-25,Eskilstuna,Gräs,Poaceae,9,2.8
1977-06-26,Eskilstuna,Al,Alnus,1,2.8
1977-06-26,Eskilstuna,Gräs,Poaceae,3,2.8
1977-06-29,Eskilstuna,Gräs,Poaceae,3,2.8
1977-06-30,Eskilstuna,Björk,Betula,4,2.8
1977-06-30,Eskilstuna,Gräs,Poaceae,12,2.8
1977-07-02,Eskilstuna,Björk,Betula,1,2.8
1977-07-03,Eskilstuna,Gräs,Poaceae,10,2.8
1977-07-04,Eskilstuna,Gräs,Poaceae,9,2.8
1977-07-05,Eskilstuna,Gräs,Poaceae,9,2.8
1977-07-06,Eskilstuna,Björk,Betula,2,2.8
1977-07-06,Eskilstuna,Gräs,Poaceae,15,2.8
1977-07-07,Eskilstuna,Björk,Betula,1,2.8
1977-07-07,Eskilstuna,Gräs,Poaceae,5,2.8
1977-07-09,Eskilstuna,Björk,Betula,1,2.8
1977-07-09,Eskilstuna,Gräs,Poaceae,15,2.8
1977-07-10,Eskilstuna,Gräs,Poaceae,18,2.8
1977-07-11,Eskilstuna,Gräs,Poaceae,5,2.8
1977-07-12,Eskilstuna,Gräs,Poaceae,2,2.8
1977-07-15,Eskilstuna,Gräs,Poaceae,1,2.8
1977-07-20,Eskilstuna,Gräs,Poaceae,3,2.8
1977-07-21,Eskilstuna,Gräs,Poaceae,2,2.8
1977-07-23,Eskilstuna,Gräs,Poaceae,3,2.8
1977-07-25,Eskilstuna,Björk,Betula,1,2.8
1977-07-26,Eskilstuna,Björk,Betula,1,2.8
1977-07-27,Eskilstuna,Gräs,Poaceae,1,2.8
1977-07-28,Eskilstuna,Gräs,Poaceae,2,2.8
1977-07-29,Eskilstuna,Gräs,Poaceae,5,2.8
1977-07-30,Eskilstuna,Gräs,Poaceae,4,2.8
1977-08-01,Eskilstuna,Gräs,Poaceae,1,2.8
1977-08-02,Eskilstuna,Gräs,Poaceae,2,2.8
1977-08-03,Eskilstuna,Gräs,Poaceae,1,2.8
1977-08-05,Eskilstuna,Gräs,Poaceae,2,2.8
1977-08-06,Eskilstuna,Björk,Betula,1,2.8
1977-08-08,Eskilstuna,Gräs,Poaceae,1,2.8
1977-08-11,Eskilstuna,Gräs,Poaceae,1,2.8
1977-08-12,Eskilstuna,Björk,Betula,1,2.8
1977-08-14,Eskilstuna,Björk,Betula,1,2.8
1977-08-14,Eskilstuna,Gräs,Poaceae,1,2.8
1977-08-16,Eskilstuna,Gräs,Poaceae,1,2.8
1977-08-17,Eskilstuna,Gräs,Poaceae,1,2.8
1977-08-21,Eskilstuna,Gräs,Poaceae,1,2.8
1977-08-23,Eskilstuna,Björk,Betula,1,2.8
1977-08-25,Eskilstuna,Björk,Betula,1,2.8
1977-08-25,Eskilstuna,Gräs,Poaceae,1,2.8
1977-08-26,Eskilstuna,Gräs,Poaceae,2,2.8
1977-08-27,Eskilstuna,Gräs,Poaceae,4,2.8
1977-08-29,Eskilstuna,Gräs,Poaceae,2,2.8
1977-08-31,Eskilstuna,Gräs,Poaceae,1,2.8
1977-09-01,Eskilstuna,Gräs,Poaceae,1,2.8
1977-09-02,Eskilstuna,Gräs,Poaceae,1,2.8
1977-09-04,Eskilstuna,Gräs,Poaceae,2,2.8
1977-09-05,Eskilstuna,Björk,Betula,1,2.8
1977-09-07,Eskilstuna,Gräs,Poaceae,1,2.8
1977-09-15,Eskilstuna,Björk,Betula,1,2.8
1977-09-28,Eskilstuna,Gräs,Poaceae,1,2.8
1977-09-29,Eskilstuna,Björk,Betula,1,2.8
1977-09-30,Eskilstuna,Björk,Betula,1,2.8
1978-03-31,Eskilstuna,Al,Alnus,6,1.4
1978-04-01,Eskilstuna,Al,Alnus,4,1.4
1978-04-02,Eskilstuna,Al,Alnus,1,1.4
1978-04-02,Eskilstuna,Hassel,Corylus,1,1.4
1978-04-06,Eskilstuna,Al,Alnus,5,1.4
1978-04-06,Eskilstuna,Hassel,Corylus,2,1.4
1978-04-08,Eskilstuna,Al,Alnus,27,1.4
1978-04-08,Eskilstuna,Hassel,Corylus,5,1.4
1978-04-09,Eskilstuna,Al,Alnus,48,1.4
1978-04-09,Eskilstuna,Hassel,Corylus,16,1.4
1978-04-10,Eskilstuna,Al,Alnus,55,1.4
1978-04-10,Eskilstuna,Hassel,Corylus,1,1.4
1978-04-11,Eskilstuna,Al,Alnus,52,1.4
1978-04-11,Eskilstuna,Björk,Betula,1,1.4
1978-04-11,Eskilstuna,Hassel,Corylus,2,1.4
1978-04-12,Eskilstuna,Al,Alnus,20,1.4
1978-04-13,Eskilstuna,Al,Alnus,9,1.4
1978-04-13,Eskilstuna,Björk,Betula,2,1.4
1978-04-14,Eskilstuna,Al,Alnus,12,1.4
1978-04-15,Eskilstuna,Al,Alnus,42,1.4
1978-04-15,Eskilstuna,Björk,Betula,2,1.4
1978-04-15,Eskilstuna,Hassel,Corylus,2,1.4
1978-04-16,Eskilstuna,Al,Alnus,16,1.4
1978-04-17,Eskilstuna,Al,Alnus,13,1.4
1978-04-18,Eskilstuna,Al,Alnus,6,1.4
1978-04-19,Eskilstuna,Al,Alnus,41,1.4
1978-04-19,Eskilstuna,Björk,Betula,1,1.4
1978-04-19,Eskilstuna,Sälg och viden,Salix,1,1.4
1978-04-20,Eskilstuna,Al,Alnus,2,1.4
1978-04-21,Eskilstuna,Al,Alnus,1,1.4
1978-04-22,Eskilstuna,Al,Alnus,5,1.4
1978-04-22,Eskilstuna,Björk,Betula,2,1.4
1978-04-22,Eskilstuna,Sälg och viden,Salix,1,1.4
1978-04-23,Eskilstuna,Al,Alnus,17,1.4
1978-04-23,Eskilstuna,Björk,Betula,1,1.4
1978-04-23,Eskilstuna,Gräs,Poaceae,1,1.4
1978-04-23,Eskilstuna,Sälg och viden,Salix,3,1.4
1978-04-24,Eskilstuna,Al,Alnus,8,1.4
1978-04-24,Eskilstuna,Hassel,Corylus,1,1.4
1978-04-25,Eskilstuna,Al,Alnus,55,1.4
1978-04-26,Eskilstuna,Al,Alnus,7,1.4
1978-04-26,Eskilstuna,Björk,Betula,1,1.4
1978-04-27,Eskilstuna,Al,Alnus,1,1.4
1978-04-27,Eskilstuna,Björk,Betula,3,1.4
1978-04-27,Eskilstuna,Alm,Ulmus,1,1.4
1978-04-29,Eskilstuna,Al,Alnus,1,1.4
1978-04-30,Eskilstuna,Al,Alnus,1,1.4
1978-04-30,Eskilstuna,Sälg och viden,Salix,1,1.4
1978-04-30,Eskilstuna,Alm,Ulmus,3,1.4
1978-05-01,Eskilstuna,Al,Alnus,2,1.4
1978-05-01,Eskilstuna,Björk,Betula,1,1.4
1978-05-01,Eskilstuna,Sälg och viden,Salix,1,1.4
1978-05-01,Eskilstuna,Alm,Ulmus,8,1.4
1978-05-02,Eskilstuna,Al,Alnus,1,1.4
1978-05-02,Eskilstuna,Sälg och viden,Salix,2,1.4
1978-05-02,Eskilstuna,Alm,Ulmus,1,1.4
1978-05-03,Eskilstuna,Alm,Ulmus,31,1.4
1978-05-04,Eskilstuna,Björk,Betula,3,1.4
1978-05-04,Eskilstuna,Sälg och viden,Salix,13,1.3
1978-05-04,Eskilstuna,Alm,Ulmus,57,1.4
1978-05-05,Eskilstuna,Al,Alnus,1,1.4
1978-05-05,Eskilstuna,Björk,Betula,6,1.4
1978-05-05,Eskilstuna,Sälg och viden,Salix,14,1.3
